"1991","Ratio","Resident population annual average","15 to 29 years old",0.9627,
"1991","Ratio","Resident population annual average","30 to 44 years old",0.9790,
"1991","Ratio","Resident population annual average","45 to 59 years old",1.0231,
"1991","Ratio","Resident population annual average","60 to 74 years old",1.4411,
"1991","Ratio","Resident population annual average","75 plus years old",2.2384,
"1992","male","Resident population annual average","Up to 14 years old",712029,
"1992","male","Resident population annual average","15 to 29 years old",921128,
"1992","male","Resident population annual average","30 to 44 years old",872480,
"1992","male","Resident population annual average","45 to 59 years old",673042,
"1992","male","Resident population annual average","60 to 74 years old",437414,
"1992","male","Resident population annual average","75 plus years old",153805,
"1992","female","Resident population annual average","Up to 14 years old",675082,
"1992","female","Resident population annual average","15 to 29 years old",887609,
"1992","female","Resident population annual average","30 to 44 years old",850138,
"1992","female","Resident population annual average","45 to 59 years old",688103,
"1992","female","Resident population annual average","60 to 74 years old",620967,
"1992","female","Resident population annual average","75 plus years old",348912,
"1992","Ratio","Resident population annual average","Up to 14 years old",0.9481,
"1992","Ratio","Resident population annual average","15 to 29 years old",0.9636,
"1992","Ratio","Resident population annual average","30 to 44 years old",0.9744,
"1992","Ratio","Resident population annual average","45 to 59 years old",1.0224,
"1992","Ratio","Resident population annual average","60 to 74 years old",1.4196,
"1992","Ratio","Resident population annual average","75 plus years old",2.2685,
"1993","male","Resident population annual average","Up to 14 years old",721476,
"1993","male","Resident population annual average","15 to 29 years old",905482,
"1993","male","Resident population annual average","30 to 44 years old",895864,
"1993","male","Resident population annual average","45 to 59 years old",687224,
"1993","male","Resident population annual average","60 to 74 years old",449114,
"1993","male","Resident population annual average","75 plus years old",147907,
"1993","female","Resident population annual average","Up to 14 years old",684650,
"1993","female","Resident population annual average","15 to 29 years old",873779,
"1993","female","Resident population annual average","30 to 44 years old",869549,
"1993","female","Resident population annual average","45 to 59 years old",701982,
"1993","female","Resident population annual average","60 to 74 years old",629356,
"1993","female","Resident population annual average","75 plus years old",339249,
"1993","Ratio","Resident population annual average","Up to 14 years old",0.9490,
"1993","Ratio","Resident population annual average","15 to 29 years old",0.9650,
"1993","Ratio","Resident population annual average","30 to 44 years old",0.9706,
"1993","Ratio","Resident population annual average","45 to 59 years old",1.0215,
"1993","Ratio","Resident population annual average","60 to 74 years old",1.4013,
"1993","Ratio","Resident population annual average","75 plus years old",2.2937,
"1994","male","Resident population annual average","Up to 14 years old",725445,
"1994","male","Resident population annual average","15 to 29 years old",882102,
"1994","male","Resident population annual average","30 to 44 years old",916371,
"1994","male","Resident population annual average","45 to 59 years old",700509,
"1994","male","Resident population annual average","60 to 74 years old",456290,
"1994","male","Resident population annual average","75 plus years old",145328,
"1994","female","Resident population annual average","Up to 14 years old",689508,
"1994","female","Resident population annual average","15 to 29 years old",852504,
"1994","female","Resident population annual average","30 to 44 years old",887461,
"1994","female","Resident population annual average","45 to 59 years old",714590,
"1994","female","Resident population annual average","60 to 74 years old",630482,
"1994","female","Resident population annual average","75 plus years old",335528,
"1994","Ratio","Resident population annual average","Up to 14 years old",0.9505,
"1994","Ratio","Resident population annual average","15 to 29 years old",0.9664,
"1994","Ratio","Resident population annual average","30 to 44 years old",0.9685,
"1994","Ratio","Resident population annual average","45 to 59 years old",1.0201,
"1994","Ratio","Resident population annual average","60 to 74 years old",1.3818,
"1994","Ratio","Resident population annual average","75 plus years old",2.3088,
"1995","male","Resident population annual average","Up to 14 years old",725202,
"1995","male","Resident population annual average","15 to 29 years old",856705,
"1995","male","Resident population annual average","30 to 44 years old",933584,
"1995","male","Resident population annual average","45 to 59 years old",713177,
"1995","male","Resident population annual average","60 to 74 years old",458145,
"1995","male","Resident population annual average","75 plus years old",147262,
"1995","female","Resident population annual average","Up to 14 years old",690635,
"1995","female","Resident population annual average","15 to 29 years old",830354,
"1995","female","Resident population annual average","30 to 44 years old",904328,
"1995","female","Resident population annual average","45 to 59 years old",726265,
"1995","female","Resident population annual average","60 to 74 years old",621523,
"1995","female","Resident population annual average","75 plus years old",341098,
"1995","Ratio","Resident population annual average","Up to 14 years old",0.9523,
"1995","Ratio","Resident population annual average","15 to 29 years old",0.9692,
"1995","Ratio","Resident population annual average","30 to 44 years old",0.9687,
"1995","Ratio","Resident population annual average","45 to 59 years old",1.0184,
"1995","Ratio","Resident population annual average","60 to 74 years old",1.3566,
"1995","Ratio","Resident population annual average","75 plus years old",2.3163,
"1996","male","Resident population annual average","Up to 14 years old",722161,
"1996","male","Resident population annual average","15 to 29 years old",833559,
"1996","male","Resident population annual average","30 to 44 years old",951224,
"1996","male","Resident population annual average","45 to 59 years old",724278,
"1996","male","Resident population annual average","60 to 74 years old",457571,
"1996","male","Resident population annual average","75 plus years old",151691,
"1996","female","Resident population annual average","Up to 14 years old",688659,
"1996","female","Resident population annual average","15 to 29 years old",811516,
"1996","female","Resident population annual average","30 to 44 years old",922363,
"1996","female","Resident population annual average","45 to 59 years old",737184,
"1996","female","Resident population annual average","60 to 74 years old",607296,
"1996","female","Resident population annual average","75 plus years old",351514,
"1996","Ratio","Resident population annual average","Up to 14 years old",0.9536,
"1996","Ratio","Resident population annual average","15 to 29 years old",0.9736,
"1996","Ratio","Resident population annual average","30 to 44 years old",0.9697,
"1996","Ratio","Resident population annual average","45 to 59 years old",1.0178,
"1996","Ratio","Resident population annual average","60 to 74 years old",1.3272,
"1996","Ratio","Resident population annual average","75 plus years old",2.3173,
"1997","male","Resident population annual average","Up to 14 years old",717027,
"1997","male","Resident population annual average","15 to 29 years old",812255,
"1997","male","Resident population annual average","30 to 44 years old",968364,
"1997","male","Resident population annual average","45 to 59 years old",734536,
"1997","male","Resident population annual average","60 to 74 years old",456983,
"1997","male","Resident population annual average","75 plus years old",156997,
"1997","female","Resident population annual average","Up to 14 years old",683436,
"1997","female","Resident population annual average","15 to 29 years old",794353,
"1997","female","Resident population annual average","30 to 44 years old",940178,
"1997","female","Resident population annual average","45 to 59 years old",748376,
"1997","female","Resident population annual average","60 to 74 years old",592534,
"1997","female","Resident population annual average","75 plus years old",363002,
"1997","Ratio","Resident population annual average","Up to 14 years old",0.9532,
"1997","Ratio","Resident population annual average","15 to 29 years old",0.9780,
"1997","Ratio","Resident population annual average","30 to 44 years old",0.9709,
"1997","Ratio","Resident population annual average","45 to 59 years old",1.0188,
"1997","Ratio","Resident population annual average","60 to 74 years old",1.2966,
"1997","Ratio","Resident population annual average","75 plus years old",2.3122,
"1998","male","Resident population annual average","Up to 14 years old",711122,
"1998","male","Resident population annual average","15 to 29 years old",792348,
"1998","male","Resident population annual average","30 to 44 years old",983924,
"1998","male","Resident population annual average","45 to 59 years old",743843,
"1998","male","Resident population annual average","60 to 74 years old",458797,
"1998","male","Resident population annual average","75 plus years old",162132,
"1998","female","Resident population annual average","Up to 14 years old",677330,
"1998","female","Resident population annual average","15 to 29 years old",777191,
"1998","female","Resident population annual average","30 to 44 years old",956286,
"1998","female","Resident population annual average","45 to 59 years old",758927,
"1998","female","Resident population annual average","60 to 74 years old",580215,
"1998","female","Resident population annual average","75 plus years old",374674,
"1998","Ratio","Resident population annual average","Up to 14 years old",0.9525,
"1998","Ratio","Resident population annual average","15 to 29 years old",0.9809,
"1998","Ratio","Resident population annual average","30 to 44 years old",0.9719,
"1998","Ratio","Resident population annual average","45 to 59 years old",1.0203,
"1998","Ratio","Resident population annual average","60 to 74 years old",1.2646,
"1998","Ratio","Resident population annual average","75 plus years old",2.3109,
"1999","male","Resident population annual average","Up to 14 years old",705662,
"1999","male","Resident population annual average","15 to 29 years old",775452,
"1999","male","Resident population annual average","30 to 44 years old",998266,
"1999","male","Resident population annual average","45 to 59 years old",744402,
"1999","male","Resident population annual average","60 to 74 years old",471286,
"1999","male","Resident population annual average","75 plus years old",167112,
"1999","female","Resident population annual average","Up to 14 years old",671713,
"1999","female","Resident population annual average","15 to 29 years old",761573,
"1999","female","Resident population annual average","30 to 44 years old",971445,
"1999","female","Resident population annual average","45 to 59 years old",760097,
"1999","female","Resident population annual average","60 to 74 years old",579946,
"1999","female","Resident population annual average","75 plus years old",385369,
"1999","Ratio","Resident population annual average","Up to 14 years old",0.9519,
"1999","Ratio","Resident population annual average","15 to 29 years old",0.9821,
"1999","Ratio","Resident population annual average","30 to 44 years old",0.9731,
"1999","Ratio","Resident population annual average","45 to 59 years old",1.0211,
"1999","Ratio","Resident population annual average","60 to 74 years old",1.2306,
"1999","Ratio","Resident population annual average","75 plus years old",2.3061,
"2000","male","Resident population annual average","Up to 14 years old",699624,
"2000","male","Resident population annual average","15 to 29 years old",763182,
"2000","male","Resident population annual average","30 to 44 years old",1007996,
"2000","male","Resident population annual average","45 to 59 years old",738338,
"2000","male","Resident population annual average","60 to 74 years old",492738,
"2000","male","Resident population annual average","75 plus years old",172839,
"2000","female","Resident population annual average","Up to 14 years old",665842,
"2000","female","Resident population annual average","15 to 29 years old",749129,
"2000","female","Resident population annual average","30 to 44 years old",982341,
"2000","female","Resident population annual average","45 to 59 years old",753715,
"2000","female","Resident population annual average","60 to 74 years old",590958,
"2000","female","Resident population annual average","75 plus years old",394864,
"2000","Ratio","Resident population annual average","Up to 14 years old",0.9517,
"2000","Ratio","Resident population annual average","15 to 29 years old",0.9816,
"2000","Ratio","Resident population annual average","30 to 44 years old",0.9745,
"2000","Ratio","Resident population annual average","45 to 59 years old",1.0208,
"2000","Ratio","Resident population annual average","60 to 74 years old",1.1993,
"2000","Ratio","Resident population annual average","75 plus years old",2.2846,
"2001","male","Resident population annual average","Up to 14 years old",693047,
"2001","male","Resident population annual average","15 to 29 years old",756153,
"2001","male","Resident population annual average","30 to 44 years old",1013546,
"2001","male","Resident population annual average","45 to 59 years old",737958,
"2001","male","Resident population annual average","60 to 74 years old",513210,
"2001","male","Resident population annual average","75 plus years old",180006,
"2001","female","Resident population annual average","Up to 14 years old",659431,
"2001","female","Resident population annual average","15 to 29 years old",740420,
"2001","female","Resident population annual average","30 to 44 years old",988382,
"2001","female","Resident population annual average","45 to 59 years old",752591,
"2001","female","Resident population annual average","60 to 74 years old",603091,
"2001","female","Resident population annual average","75 plus years old",404458,
"2001","Ratio","Resident population annual average","Up to 14 years old",0.9515,
"2001","Ratio","Resident population annual average","15 to 29 years old",0.9792,
"2001","Ratio","Resident population annual average","30 to 44 years old",0.9752,
"2001","Ratio","Resident population annual average","45 to 59 years old",1.0198,
"2001","Ratio","Resident population annual average","60 to 74 years old",1.1751,
"2001","Ratio","Resident population annual average","75 plus years old",2.2469,
"2002","male","Resident population annual average","Up to 14 years old",688480,
"2002","male","Resident population annual average","15 to 29 years old",754161,
"2002","male","Resident population annual average","30 to 44 years old",1016367,
"2002","male","Resident population annual average","45 to 59 years old",745558,
"2002","male","Resident population annual average","60 to 74 years old",527079,
"2002","male","Resident population annual average","75 plus years old",187295,
"2002","female","Resident population annual average","Up to 14 years old",654488,
"2002","female","Resident population annual average","15 to 29 years old",735835,
"2002","female","Resident population annual average","30 to 44 years old",991666,
"2002","female","Resident population annual average","45 to 59 years old",759078,
"2002","female","Resident population annual average","60 to 74 years old",611478,
"2002","female","Resident population annual average","75 plus years old",410636,
"2002","Ratio","Resident population annual average","Up to 14 years old",0.9506,
"2002","Ratio","Resident population annual average","15 to 29 years old",0.9757,
"2002","Ratio","Resident population annual average","30 to 44 years old",0.9757,
"2002","Ratio","Resident population annual average","45 to 59 years old",1.0181,
"2002","Ratio","Resident population annual average","60 to 74 years old",1.1601,
"2002","Ratio","Resident population annual average","75 plus years old",2.1925,
"2003","male","Resident population annual average","Up to 14 years old",683842,
"2003","male","Resident population annual average","15 to 29 years old",758187,
"2003","male","Resident population annual average","30 to 44 years old",1013087,
"2003","male","Resident population annual average","45 to 59 years old",756985,
"2003","male","Resident population annual average","60 to 74 years old",534338,
"2003","male","Resident population annual average","75 plus years old",193846,
"2003","female","Resident population annual average","Up to 14 years old",650214,
"2003","female","Resident population annual average","15 to 29 years old",737934,
"2003","female","Resident population annual average","30 to 44 years old",990965,
"2003","female","Resident population annual average","45 to 59 years old",769863,
"2003","female","Resident population annual average","60 to 74 years old",616365,
"2003","female","Resident population annual average","75 plus years old",412619,
"2003","Ratio","Resident population annual average","Up to 14 years old",0.9508,
"2003","Ratio","Resident population annual average","15 to 29 years old",0.9733,
"2003","Ratio","Resident population annual average","30 to 44 years old",0.9782,
"2003","Ratio","Resident population annual average","45 to 59 years old",1.0170,
"2003","Ratio","Resident population annual average","60 to 74 years old",1.1535,
"2003","Ratio","Resident population annual average","75 plus years old",2.1286,
"2004","male","Resident population annual average","Up to 14 years old",679848,
"2004","male","Resident population annual average","15 to 29 years old",765210,
"2004","male","Resident population annual average","30 to 44 years old",1007575,
"2004","male","Resident population annual average","45 to 59 years old",770245,
"2004","male","Resident population annual average","60 to 74 years old",543031,
"2004","male","Resident population annual average","75 plus years old",201792,
"2004","female","Resident population annual average","Up to 14 years old",646399,
"2004","female","Resident population annual average","15 to 29 years old",744078,
"2004","female","Resident population annual average","30 to 44 years old",988610,
"2004","female","Resident population annual average","45 to 59 years old",782312,
"2004","female","Resident population annual average","60 to 74 years old",623564,
"2004","female","Resident population annual average","75 plus years old",416777,
"2004","Ratio","Resident population annual average","Up to 14 years old",0.9508,
"2004","Ratio","Resident population annual average","15 to 29 years old",0.9724,
"2004","Ratio","Resident population annual average","30 to 44 years old",0.9812,
"2004","Ratio","Resident population annual average","45 to 59 years old",1.0157,
"2004","Ratio","Resident population annual average","60 to 74 years old",1.1483,
"2004","Ratio","Resident population annual average","75 plus years old",2.0654,
"2005","male","Resident population annual average","Up to 14 years old",675767,
"2005","male","Resident population annual average","15 to 29 years old",773654,
"2005","male","Resident population annual average","30 to 44 years old",1000507,
"2005","male","Resident population annual average","45 to 59 years old",792685,
"2005","male","Resident population annual average","60 to 74 years old",546285,
"2005","male","Resident population annual average","75 plus years old",210054,
"2005","female","Resident population annual average","Up to 14 years old",642026,
"2005","female","Resident population annual average","15 to 29 years old",750628,
"2005","female","Resident population annual average","30 to 44 years old",983593,
"2005","female","Resident population annual average","45 to 59 years old",803443,
"2005","female","Resident population annual average","60 to 74 years old",625355,
"2005","female","Resident population annual average","75 plus years old",421281,
"2005","Ratio","Resident population annual average","Up to 14 years old",0.9501,
"2005","Ratio","Resident population annual average","15 to 29 years old",0.9702,
"2005","Ratio","Resident population annual average","30 to 44 years old",0.9831,
"2005","Ratio","Resident population annual average","45 to 59 years old",1.0136,
"2005","Ratio","Resident population annual average","60 to 74 years old",1.1447,
"2005","Ratio","Resident population annual average","75 plus years old",2.0056,
"2006","male","Resident population annual average","Up to 14 years old",668575,
"2006","male","Resident population annual average","15 to 29 years old",780544,
"2006","male","Resident population annual average","30 to 44 years old",988260,
"2006","male","Resident population annual average","45 to 59 years old",821319,
"2006","male","Resident population annual average","60 to 74 years old",545650,
"2006","male","Resident population annual average","75 plus years old",218168,
"2006","female","Resident population annual average","Up to 14 years old",635581,
"2006","female","Resident population annual average","15 to 29 years old",757123,
"2006","female","Resident population annual average","30 to 44 years old",973443,
"2006","female","Resident population annual average","45 to 59 years old",831134,
"2006","female","Resident population annual average","60 to 74 years old",622404,
"2006","female","Resident population annual average","75 plus years old",425747,
"2006","Ratio","Resident population annual average","Up to 14 years old",0.9507,
"2006","Ratio","Resident population annual average","15 to 29 years old",0.9700,
"2006","Ratio","Resident population annual average","30 to 44 years old",0.9850,
"2006","Ratio","Resident population annual average","45 to 59 years old",1.0120,
"2006","Ratio","Resident population annual average","60 to 74 years old",1.1407,
"2006","Ratio","Resident population annual average","75 plus years old",1.9515,
"2007","male","Resident population annual average","Up to 14 years old",658917,
"2007","male","Resident population annual average","15 to 29 years old",786807,
"2007","male","Resident population annual average","30 to 44 years old",969368,
"2007","male","Resident population annual average","45 to 59 years old",838553,
"2007","male","Resident population annual average","60 to 74 years old",557618,
"2007","male","Resident population annual average","75 plus years old",225285,
"2007","female","Resident population annual average","Up to 14 years old",627462,
"2007","female","Resident population annual average","15 to 29 years old",764091,
"2007","female","Resident population annual average","30 to 44 years old",958133,
"2007","female","Resident population annual average","45 to 59 years old",847235,
"2007","female","Resident population annual average","60 to 74 years old",632799,
"2007","female","Resident population annual average","75 plus years old",428921,
"2007","Ratio","Resident population annual average","Up to 14 years old",0.9523,
"2007","Ratio","Resident population annual average","15 to 29 years old",0.9711,
"2007","Ratio","Resident population annual average","30 to 44 years old",0.9884,
"2007","Ratio","Resident population annual average","45 to 59 years old",1.0104,
"2007","Ratio","Resident population annual average","60 to 74 years old",1.1348,
"2007","Ratio","Resident population annual average","75 plus years old",1.9039,
"2008","male","Resident population annual average","Up to 14 years old",649908,
"2008","male","Resident population annual average","15 to 29 years old",793317,
"2008","male","Resident population annual average","30 to 44 years old",948607,
"2008","male","Resident population annual average","45 to 59 years old",856191,
"2008","male","Resident population annual average","60 to 74 years old",571109,
"2008","male","Resident population annual average","75 plus years old",231083,
"2008","female","Resident population annual average","Up to 14 years old",619302,
"2008","female","Resident population annual average","15 to 29 years old",771327,
"2008","female","Resident population annual average","30 to 44 years old",940414,
"2008","female","Resident population annual average","45 to 59 years old",864055,
"2008","female","Resident population annual average","60 to 74 years old",645694,
"2008","female","Resident population annual average","75 plus years old",430534,
"2008","Ratio","Resident population annual average","Up to 14 years old",0.9529,
"2008","Ratio","Resident population annual average","15 to 29 years old",0.9723,
"2008","Ratio","Resident population annual average","30 to 44 years old",0.9914,
"2008","Ratio","Resident population annual average","45 to 59 years old",1.0092,
"2008","Ratio","Resident population annual average","60 to 74 years old",1.1306,
"2008","Ratio","Resident population annual average","75 plus years old",1.8631,
"2009","male","Resident population annual average","Up to 14 years old",641624,
"2009","male","Resident population annual average","15 to 29 years old",797235,
"2009","male","Resident population annual average","30 to 44 years old",927637,
"2009","male","Resident population annual average","45 to 59 years old",874470,
